kn
0.1
deviations
param,inde dev,comp dev
C(t=0),0.118160927403,1.65903949597e-07
N(t=0),0.954498631652,4.3383780679e-08
kn,nan,1.57932830286e-08
r (MAD),0.692616574919,3.69054168076e-06
params
param,true,inde est,comp est
C(t=0),0.01,0.128160927403,0.00999983409605
N(t=0),1.0,1.95449863165,0.999999956616
kn,0.1,nan,0.100000015793
r0,1.1434282299326066,0.0789134957952,1.14343301414
r1,2.4907194975678784,0.353544866674,2.49072918457
r2,0.22589661831449326,0.0,0.22589845821
r3,1.0592820273263666,0.11862542369,1.05928600758
r4,1.7685692462953173,0.311765875307,1.7685752868
r5,0.0,0.0,1.68007008892e-08
r6,0.0,0.0,2.53491685225e-06
r7,0.0,0.0,2.47949771011e-06
r8,0.4876660289621736,0.0791628126636,0.487667880763
