kn
0.18
deviations
param,inde dev,comp dev
C(t=0),0.129573465053,6.69165161907e-07
N(t=0),1.43397759418,2.25843216595e-06
kn,nan,6.24551947714e-07
r (MAD),0.718445748868,3.67468658044e-05
params
param,true,inde est,comp est
C(t=0),0.01,0.139573465053,0.00999933083484
N(t=0),1.0,2.43397759418,1.00000225843
kn,0.18,nan,0.179999375448
r0,1.1434282299326066,0.0540212541639,1.14344161443
r1,2.4907194975678784,0.28214856443,2.49074387822
r2,0.22589661831449326,0.0,0.225905179255
r3,1.0592820273263666,0.0784853088184,1.05929415376
r4,1.7685692462953173,0.248458841058,1.76858970017
r5,0.0,0.0,0.000117367128935
r6,0.0,0.0,3.04329410219e-05
r7,0.0,0.0,9.70414600953e-05
r8,0.4876660289621736,0.0464359401205,0.487673002816
