kn
0.1
deviations
param,comp dev,inde dev
C(t=0),0.00984442699395,0.00977519341127
N(t=0),0.390632799537,0.469213773866
kn,0.275762387069,nan
r (MAD),0.664424712908,0.468688690648
params
param,true,comp est,inde est
C(t=0),0.01,0.000155573006046,0.000224806588733
N(t=0),1.0,1.39063279954,1.46921377387
kn,0.1,0.375762387069,nan
r0,0.97851958401,0.987816046852,0.866162899863
r1,0.771436019632,1.01307831935,0.777169233384
r2,0.0,0.979986768115,0.513029979046
r3,0.0,0.969850017577,0.513029979046
r4,1.59012734883,1.02626417724,2.14064603329
r5,2.23962722829,1.03605256662,3.0575744263
r6,0.0,0.973522421129,0.513029979046
r7,0.528320448244,0.991266887497,0.572573804372
r8,0.372482387106,0.976492570361,0.501029264347
r9,0.555534005203,0.989213679336,0.584919043733
r10,0.302589644278,0.974328357644,0.480889180704
r11,0.609717391171,0.987409940321,0.599088075292
r12,0.123066101231,0.972584867418,0.481877070534
r13,0.0,0.970561652396,0.513029978193
r14,0.913363092458,1.03292138483,0.987882792095
r15,0.408220797241,0.983218442708,0.518480575656
r16,0.0,0.974425567605,0.513029978193
r17,0.0,0.977795379976,0.513029978193
r18,1.1618660876,1.03042000609,1.391455396
r19,1.88036836798,1.00870283341,2.38551667097
r20,2.31015692137,1.03305543328,2.98509719597
r21,1.0063989784,0.972236667434,0.749823281349
r22,1.62118536284,1.02550938846,2.09998468173
r23,2.23144087015,1.01535788494,2.69126399985
r24,2.61568153841,1.05701364002,3.82352031811
r25,0.0,0.963561221219,0.513029979018
r26,0.0,0.96832121006,0.513029979018
r27,1.5366625764,1.04686559326,2.23218001572
r28,0.982963278553,0.971185033775,0.760954835833
r29,1.77596427078,1.04388134163,2.63143456886
r30,0.0,0.962856957273,0.513029979018
r31,1.02290228607,1.0049924895,0.938899783815
r32,1.24595485292,1.03714621626,1.79340083486
r33,1.30436579297,1.0208582727,1.7477053554
r34,1.63562350791,1.01263400668,2.0658395753
r35,2.45849949622,1.05706142468,3.74165030347
r36,1.61884903349,1.05420883169,2.70821666439
r37,0.887144528063,1.02209804704,0.90346261616
r38,0.617434451094,0.985509872815,0.636433333799
r39,0.312458453744,0.966386082864,0.48399831526
r40,1.25286689008,1.0606645613,2.02454752117
r41,0.0,0.970748594448,0.513029979046
r42,0.0684011436758,0.964489173737,0.498581380686
r43,1.29546275642,1.03924804806,1.74488704333
r44,0.762374885984,0.955884048682,0.59383366871
r45,3.1564014156,1.10151244289,4.71261633585
r46,0.0,0.960673114912,0.513029979046
r47,1.10341656473,1.02055656844,1.06310474711
r48,1.07513471474,1.00034596839,0.960925908371
r49,1.18753801792,1.01966552583,1.2731874003
r50,2.23637139384,1.03449098697,2.98526838758
r51,2.8084712945,1.02247619876,3.25458044395
r52,2.20495804158,1.04886418433,3.09730304583
r53,0.461115389064,0.952147469421,0.490818670123
r54,2.16826658852,1.05943484518,3.24597542196
r55,2.34130077567,1.02968025042,2.99545382609
r56,0.229217172314,0.96334768975,0.466547781599
r57,0.76525080764,0.97576148914,0.66854854975
r58,2.15372811229,1.06458721942,3.50374899154
r59,0.0772796926893,0.953963782926,0.498989858678
r60,0.19955947208,0.971243257367,0.464930363701
r61,0.0,0.974945839284,0.513029979046
r62,0.56865647693,0.990215156769,0.604433573176
r63,1.01203150225,1.02881850648,1.07333519901
r64,1.59250855646,1.0270373809,2.63800771495
r65,0.828929811116,0.999489773974,0.787805524229
r66,1.0288983636,1.01770117597,1.00133087953
r67,0.0,0.960366465273,0.513029977897
r68,2.01745428133,1.09512217547,3.81380941786
r69,0.253454422873,0.963621265558,0.469273325555
r70,0.0223044860221,0.978714460338,0.508646979144
r71,0.0,0.972027071904,0.513029977897
r72,0.0,0.978148834523,0.513029977897
r73,0.455944269357,0.963182513866,0.508201160356
r74,2.06890792912,1.04579329765,3.14121376912
r75,1.17729194913,1.00352197539,0.983342254633
r76,0.0,0.951650562555,0.513029977897
r77,3.83163809066,1.08435074465,4.64570106374
r78,0.677907631198,0.960813045499,0.550718569217
r79,4.03428777159,1.06948781708,4.56273182222
r80,0.776384106143,0.98438364356,0.679773086929
r81,1.25282219404,1.04457102734,1.80362847101
r82,0.0431906731436,0.945905697372,0.505983554908
r83,2.56616370736,1.0971611948,4.378354717
r84,0.737665054077,0.98816061599,0.688000281778
r85,0.198071231194,0.977337513282,0.466293370811
r86,0.527617257008,0.986686013871,0.572936930735
r87,0.40125756749,0.974056413021,0.506013367286
r88,1.05099159782,1.00250207387,0.946053521007
r89,0.0,0.958598096079,0.513029977897
r90,1.92712864236,1.05903461942,3.17877745323
r91,0.0,0.972533985495,0.513029977897
r92,0.490552810672,0.982533335553,0.538762843478
r93,0.0,0.972953025858,0.513029977897
r94,0.834703415063,0.999484523312,0.783644505338
r95,1.13786931514,1.02542525574,1.42138313142
r96,0.0,0.973774216087,0.513029977897
r97,1.97081985621,1.09202310534,3.80207732401
r98,0.872493007316,0.978166264398,0.744820328602
r99,0.0,0.966262828399,0.513029977897
r100,1.91065662864,1.07246827227,3.30422722071
r101,1.57030787528,1.02288054994,1.9883582964
r102,0.0965864473609,0.962031592621,0.492501174333
r103,1.14869599819,1.02657679886,1.16817815845
r104,0.0,0.970005462207,0.513029977897
r105,0.0,0.956664536211,0.513029977897
r106,2.59825029538,1.0954085781,4.37759804693
r107,0.0,0.954888168528,0.513029977897
r108,1.0692171796,1.042904352,1.35822972769
r109,0.574027127423,0.974512546639,0.583785340008
r110,1.18663531744,1.04759087069,1.76959100921
r111,0.0,0.956348880229,0.513029980283
r112,2.24267379691,1.05994104691,3.49092260963
r113,1.86180149679,1.01103052091,2.2103357846
r114,2.33061269597,1.03019776639,3.03825335807
r115,0.358050615737,0.976860004763,0.489797295236
r116,0.0,0.965056766212,0.513029983743
r117,0.886398979056,1.0002015236,0.810213793794
r118,2.17007861148,1.06943504782,3.83043846899
r119,1.01566823037,0.977428130246,0.843661992371
r120,0.0057577774689,0.972696261325,0.511981736647
r121,0.593025667443,0.977656039035,0.57982041595
r122,1.07545872817,1.02280011675,1.11562291759
r123,0.208783304955,0.97826664099,0.466590611429
r124,0.0,0.96311315318,0.513029983743
r125,0.316916389828,0.971027715569,0.481372020685
r126,1.13201508811,1.04406723463,1.5412446784
r127,0.388279966097,0.960021393411,0.49509568135
r128,0.749155923488,1.00422324025,0.73171297098
r129,1.62289434865,1.06965487911,3.02693296567
r130,0.925614333774,0.978333958694,0.777016910201
r131,0.0,0.969800402607,0.513029983743
r132,0.131328041084,0.961883072728,0.481220299293
r133,1.05823564058,1.04035259753,1.30722837059
r134,0.914162474421,0.974386302719,0.782855515131
r135,2.55767336834,1.0862916759,4.22754698589
r136,0.234308451559,0.947876325328,0.463450675739
r137,1.94633444421,1.03973937658,2.76053779004
r138,2.11532464929,1.0496990808,3.09702365627
r139,0.627838622747,0.973617831945,0.574068937727
r140,3.35392998928,1.10940695402,4.99283126461
r141,1.25410097236,1.00165706957,1.26117190938
r142,0.0,0.953000280249,0.513029983743
r143,1.80717084172,1.05197195333,2.96846479914
r144,2.03931973023,1.06985689522,3.42176901207
r145,0.0,0.955967620366,0.513029983743
r146,1.65570062725,1.03886524764,2.42115555985
r147,0.0,0.96102898971,0.513029983743
r148,2.69372841287,1.09922255924,4.46090484885
r149,0.294257935975,0.959312397965,0.473729957333
r150,1.03381664105,1.0044183152,0.967416424258
r151,1.75774281948,1.07203602432,3.27615400019
r152,0.0,0.969578566993,0.513029983743
r153,0.0,0.960886526876,0.513029983743
r154,1.31464927134,1.02723365906,1.72062859326
r155,2.30834525626,1.04753824551,3.53009714758
r156,1.76298281018,1.05586301327,2.9138389661
r157,0.0,0.961395736969,0.513029983743
r158,1.1329300852,1.01481324449,1.13936898476
r159,0.703279003399,0.962099305083,0.592564743382
r160,2.26646492329,1.07650635824,3.85241598788
r161,0.0,0.963693865597,0.51302998366
r162,0.216113399109,0.976202361625,0.467052220835
r163,0.0,0.977951243131,0.51302998366
r164,0.0,0.965034745452,0.51302998366
r165,1.13311371099,0.995912144433,0.993448152564
r166,1.28534894545,1.04626133827,1.91504019103
r167,0.0,0.96136784847,0.51302998366
r168,0.527408912074,0.959498716028,0.515805160095
r169,2.15265852908,1.06082949974,3.26495689899
r170,2.92577926095,1.04066865482,3.66807728622
r171,1.14290692361,0.988454991867,0.906323377622
r172,1.23254783813,0.981881489556,0.988008622668
r173,1.94276089194,1.07453338708,3.43245171325
r174,0.180848602078,0.958467602957,0.468682017681
r175,0.885253817621,0.984083734069,0.736599187366
r176,0.320094463937,0.974778110208,0.483651788784
r177,1.12973384832,1.037972977,1.47911752484
r178,0.614134461622,0.969188436635,0.584651813262
r179,1.28183541702,1.01471492471,1.51444632792
r180,0.83427337592,0.973939842846,0.699946376808
r181,0.57764824344,0.981366397457,0.570453770925
r182,1.96386176389,1.04037144741,3.11899011999
r183,1.11221635096,1.00781660674,1.0445471702
r184,1.20073263504,1.01655084925,1.39316803157
r185,0.629689241925,0.986132463712,0.624642578608
r186,0.32078703074,0.981094546665,0.488656004108
