kn
0.04
deviations
param,inde dev,comp dev
C(t=0),0.00997733626806,0.00986818219239
N(t=0),0.251316568099,0.0600164680237
kn,nan,0.00901913565835
r (MAD),0.791330787572,1.03675850163
params
param,true,inde est,comp est
C(t=0),0.01,2.26637319405e-05,0.000131817807606
N(t=0),1.0,1.2513165681,0.939983531976
kn,0.04,nan,0.0490191356583
r0,1.1434282299326066,1.65575185523,2.6091649317
r1,2.4907194975678784,5.86606828264,5.53773808736
r2,0.22589661831449326,0.375666151381,0.634675966243
r3,1.0592820273263666,2.50638854142,2.35596274559
r4,1.7685692462953173,2.40856658246,3.70965585908
r5,0.0,0.346265559107,0.2766934246
r6,0.0,0.271761350723,0.350054406136
r7,0.0,0.0060534328608,0.00157496153838
r8,0.4876660289621736,0.861016980723,1.03086778086
