kn
0.08
deviations
param,inde dev,comp dev
C(t=0),0.00999949264786,3.03111123088e-07
N(t=0),0.280358706603,1.2311986608e-07
kn,nan,3.69403937162e-08
r (MAD),0.822768541217,9.53925959729e-06
params
param,true,inde est,comp est
C(t=0),0.01,5.07352136501e-07,0.00999969688888
N(t=0),1.0,1.2803587066,1.00000012312
kn,0.08,nan,0.0799999630596
r0,1.1434282299326066,0.821490360437,1.14343682979
r1,2.4907194975678784,1.38179191942,2.49073552805
r2,0.22589661831449326,0.829920245706,0.225899181581
r3,1.0592820273263666,2.07591326949,1.05928939403
r4,1.7685692462953173,1.55090319928,1.76858326945
r5,0.0,2.72033077205e-07,1.33984804452e-05
r6,0.0,0.600114897714,1.99497335344e-05
r7,0.0,1.79897255584,6.91828594358e-07
r8,0.4876660289621736,2.22430881011,0.487669258798
