kn
0.02
deviations
param,inde dev,comp dev
C(t=0),0.00999999999991,0.00999993399834
N(t=0),0.134440332026,0.241365540359
kn,nan,0.02
r (MAD),6.27563862635,1.12527410697
params
param,true,inde est,comp est
C(t=0),0.01,9.35958443468e-14,6.60016550054e-08
N(t=0),1.0,1.13444033203,1.24136554036
kn,0.02,nan,0.0
r0,1.1434282299326066,30.7711874788,0.696362868943
r1,2.4907194975678784,18.7263427202,1.17628201246
r2,0.22589661831449326,0.103927886546,0.88077461766
r3,1.0592820273263666,3.16031167818,2.09204154722
r4,1.7685692462953173,6.79770287032,4.12383952837
r5,0.0,0.0126362509769,0.000472841040346
r6,0.0,0.298245737969,0.746191153829
r7,0.0,1.27809663566,1.82122885587
r8,0.4876660289621736,2.26392056331,2.24282949354
