kn
0.14
deviations
param,inde dev,comp dev
C(t=0),0.00999999714514,0.0099291725639
N(t=0),0.639622295053,0.00179322602452
kn,nan,0.0318346218371
r (MAD),2.34130253427,1.31618921202
params
param,true,inde est,comp est
C(t=0),0.01,2.85485639831e-09,7.08274361025e-05
N(t=0),1.0,1.63962229505,0.998206773975
kn,0.14,nan,0.108165378163
r0,1.1434282299326066,0.778063893497,2.28199141648
r1,2.4907194975678784,4.75370997125,7.38318957553
r2,0.22589661831449326,8.94564579909e-06,0.686588468715
r3,1.0592820273263666,1.27140652547,2.15486350754
r4,1.7685692462953173,18.1734684214,4.51893732313
r5,0.0,0.000393865790735,9.026319115e-05
r6,0.0,0.131752651568,0.501752176622
r7,0.0,0.545032008276,0.490520593357
r8,0.4876660289621736,1.41094415572,1.00333123199
