kn
0.18
deviations
param,inde dev,comp dev
C(t=0),0.0099892858013,0.00996105884258
N(t=0),0.0752957369533,0.0164637185877
kn,nan,0.0105279067202
r (MAD),0.85265469383,1.31616147571
params
param,true,inde est,comp est
C(t=0),0.01,1.07141986993e-05,3.8941157418e-05
N(t=0),1.0,1.07529573695,0.983536281412
kn,0.18,nan,0.16947209328
r0,1.1434282299326066,1.74795852966,2.85912302883
r1,2.4907194975678784,3.58357642209,6.56884467611
r2,0.22589661831449326,1.8829998474,0.886375261822
r3,1.0592820273263666,2.57630388666,2.44679667798
r4,1.7685692462953173,2.36537465457,4.009348192
r5,0.0,1.63070545324,0.39287892218
r6,0.0,0.471901326132,0.5629204078
r7,0.0,0.00244521954279,0.161199448873
r8,0.4876660289621736,0.588188553565,1.13352831417
