kn
0.1
deviations
param,inde dev,comp dev
C(t=0),0.118159851243,7.58441369916e-08
N(t=0),0.954502804831,8.30404925933e-08
kn,nan,6.43789508092e-08
r (MAD),0.692616093942,1.53734227322e-06
params
param,true,inde est,comp est
C(t=0),0.01,0.128159851243,0.00999992415586
N(t=0),1.0,1.95450280483,0.99999991696
kn,0.1,nan,0.100000064379
r0,1.1434282299326066,0.0789123871823,1.14343072157
r1,2.4907194975678784,0.353547937478,2.49072116224
r2,0.22589661831449326,0.0,0.22589686435
r3,1.0592820273263666,0.118626161468,1.0592842033
r4,1.7685692462953173,0.311767779757,1.76857192897
r5,0.0,0.0,2.43240881035e-10
r6,0.0,0.0,3.56931448132e-06
r7,0.0,0.0,3.64647277724e-10
r8,0.4876660289621736,0.0791625370315,0.487667034122
