kn
0.06
deviations
param,inde dev,comp dev
C(t=0),0.0975458023638,8.58053581451e-08
N(t=0),0.59503827104,8.82694348503e-07
kn,nan,1.45809000797e-07
r (MAD),0.644688209378,1.81343688033e-06
params
param,true,inde est,comp est
C(t=0),0.01,0.107545802364,0.00999991419464
N(t=0),1.0,1.59503827104,1.00000088269
kn,0.06,nan,0.059999854191
r0,1.1434282299326066,0.121924000464,1.14342760046
r1,2.4907194975678784,0.517869669057,2.49071777814
r2,0.22589661831449326,0.0,0.225897330761
r3,1.0592820273263666,0.187775685865,1.05928290663
r4,1.7685692462953173,0.423925925902,1.76856929534
r5,0.0,0.0,3.28631629402e-07
r6,0.0,0.0,1.45479367687e-07
r7,0.0,0.0,1.16640776848e-05
r8,0.4876660289621736,0.121872482704,0.487666222008
