kn
0.1
deviations
param,inde dev,comp dev
C(t=0),0.00999999999313,0.00996022791859
N(t=0),0.402364597037,0.24422891571
kn,nan,0.0955462002312
r (MAD),1.48462666051,2.01052052284
params
param,true,inde est,comp est
C(t=0),0.01,6.86832617999e-12,3.97720814058e-05
N(t=0),1.0,1.40236459704,0.75577108429
kn,0.1,nan,0.195546200231
r0,1.1434282299326066,0.268999986492,0.440020172977
r1,2.4907194975678784,6.73865374687,8.45089539368
r2,0.22589661831449326,1.42063379382,2.35019784981
r3,1.0592820273263666,2.94311826872,2.98349541053
r4,1.7685692462953173,3.49783216615,4.70624209013
r5,0.0,1.09500398593,0.758665869397
r6,0.0,0.618880871456,0.68642054671
r7,0.0,0.00177913409492,0.00255179046611
r8,0.4876660289621736,2.20344315253,3.48494111634
