kn
0.08
deviations
param,inde dev,comp dev
C(t=0),0.00999926853943,0.00975159440471
N(t=0),0.438717407285,0.0816180983927
kn,nan,0.00493879488522
r (MAD),2.79142457684,2.79554190218
params
param,true,inde est,comp est
C(t=0),0.01,7.31460565092e-07,0.000248405595291
N(t=0),1.0,1.43871740729,0.918381901607
kn,0.08,nan,0.0750612051148
r0,1.1434282299326066,1.51000364681,1.87789762291
r1,2.4907194975678784,23.4651487889,20.2023682009
r2,0.22589661831449326,0.45058429927,0.991084914338
r3,1.0592820273263666,1.95810512112,1.57891682968
r4,1.7685692462953173,3.37367707628,5.74915731893
r5,0.0,0.371004257589,0.653873429924
r6,0.0,0.41711784413,0.00115923240419
r7,0.0,0.0081087323058,1.26122929056e-15
r8,0.4876660289621736,0.230698984342,1.28098121896
