kn
0.14
deviations
param,inde dev,comp dev
C(t=0),0.01,0.00564150390172
N(t=0),0.972828065244,0.284050973553
kn,nan,1.98334158916
r (MAD),1.34843648746,0.62778041461
params
param,true,inde est,comp est
C(t=0),0.01,1.32733489518e-15,0.00435849609828
N(t=0),1.0,1.97282806524,0.715949026447
kn,0.14,nan,2.12334158916
r0,1.1434282299326066,0.370071769074,0.136280978621
r1,2.4907194975678784,10.2409995392,2.43180441503
r2,0.22589661831449326,0.879643201504,0.745220077964
r3,1.0592820273263666,2.26121784407,2.0452684733
r4,1.7685692462953173,2.38223709324,2.43520085559
r5,0.0,0.597755405399,0.786898525332
r6,0.0,0.0560590149309,0.418402615374
r7,0.0,0.00227647847617,0.023411543994
r8,0.4876660289621736,0.000815290026994,1.67097322699
