kn
0.06
deviations
param,inde dev,comp dev
C(t=0),0.00999323854848,0.00999915515812
N(t=0),0.350608883493,0.0301568858927
kn,nan,0.0221362661522
r (MAD),1.91677800716,2.08399018218
params
param,true,inde est,comp est
C(t=0),0.01,6.76145152079e-06,8.44841881847e-07
N(t=0),1.0,1.35060888349,1.03015688589
kn,0.06,nan,0.0378637338478
r0,1.1434282299326066,1.6860952596,2.2737480778
r1,2.4907194975678784,16.4466747186,7.85111667773
r2,0.22589661831449326,0.40040818031,0.839618607461
r3,1.0592820273263666,2.00136369236,4.0235396157
r4,1.7685692462953173,2.60541229257,9.18238613166
r5,0.0,0.142557786973,1.58309399536e-08
r6,0.0,0.320597954337,0.291681258152
r7,0.0,0.00727100699483,0.00170483619899
r8,0.4876660289621736,0.159149236824,1.46767806753
