kn
0.2
deviations
param,inde dev,comp dev
C(t=0),0.0099999800163,2.79961130712e-07
N(t=0),1.24927246418,3.2677928985e-07
kn,nan,3.85238171169e-07
r (MAD),0.394989514729,8.8455121007e-06
params
param,true,inde est,comp est
C(t=0),0.01,1.99837019865e-08,0.00999972003887
N(t=0),1.0,2.24927246418,1.00000032678
kn,0.2,nan,0.199999614762
r0,1.1434282299326066,0.396148681816,1.14343568233
r1,2.4907194975678784,3.10858807735,2.4907371499
r2,0.22589661831449326,0.0006102823199,0.225899103264
r3,1.0592820273263666,0.524110711543,1.05928847451
r4,1.7685692462953173,2.49473687667,1.76857982151
r5,0.0,0.0,1.04690799965e-05
r6,0.0,0.419611760209,1.535965341e-05
r7,0.0,0.0499706050765,6.22368762317e-06
r8,0.4876660289621736,0.25411617174,0.487668974087
