kn
0.2
deviations
param,inde dev,comp dev
C(t=0),0.00999999999528,0.00792943425358
N(t=0),0.743940801155,0.127980649906
kn,nan,0.131232593726
r (MAD),2.11951391634,1.98650600284
params
param,true,inde est,comp est
C(t=0),0.01,4.716145888e-12,0.00207056574642
N(t=0),1.0,1.74394080116,1.12798064991
kn,0.2,nan,0.0687674062743
r0,1.1434282299326066,0.252348988705,1.01414544475
r1,2.4907194975678784,5.17790572383,4.87092782331
r2,0.22589661831449326,0.0,0.000417983948138
r3,1.0592820273263666,1.20992035102,1.25004356332
r4,1.7685692462953173,15.4164996862,16.3747880368
r5,0.0,2.80990530438e-06,0.00281800388255
r6,0.0,0.0,0.00064912812755
r7,0.0,0.717996082209,0.320611824613
r8,0.4876660289621736,1.24256153453,0.465141031857
