kn
0.06
deviations
param,inde dev,comp dev
C(t=0),0.0975474660478,0.00990224700568
N(t=0),0.595055363838,0.0255338136108
kn,nan,0.0214084101736
r (MAD),0.644692651941,1.44257078949
params
param,true,inde est,comp est
C(t=0),0.01,0.107547466048,9.77529943162e-05
N(t=0),1.0,1.59505536384,0.974466186389
kn,0.06,nan,0.0385915898264
r0,1.1434282299326066,0.12192240641,1.56274584798
r1,2.4907194975678784,0.517846432653,3.49134847384
r2,0.22589661831449326,0.0,3.83615175378e-06
r3,1.0592820273263666,0.187766763608,1.78498699387
r4,1.7685692462953173,0.42392283188,10.1744042056
r5,0.0,0.0,0.0237855633908
r6,0.0,0.0,0.563026504365
r7,0.0,0.0,0.292485469327
r8,0.4876660289621736,0.12186934638,1.81412629498
