kn
0.12
deviations
param,inde dev,comp dev
C(t=0),0.123190549908,0.00995769092702
N(t=0),1.09801435582,0.0966768604539
kn,nan,0.0586212903732
r (MAD),0.702995097834,1.35600365761
params
param,true,inde est,comp est
C(t=0),0.01,0.133190549908,4.23090729843e-05
N(t=0),1.0,2.09801435582,1.09667686045
kn,0.12,nan,0.0613787096268
r0,1.1434282299326066,0.0693311005119,1.63495854072
r1,2.4907194975678784,0.321772724738,7.44221924166
r2,0.22589661831449326,0.0,0.0200999103164
r3,1.0592820273263666,0.103271565913,2.27660930949
r4,1.7685692462953173,0.286665650747,5.77204940009
r5,0.0,0.0,0.000117800528852
r6,0.0,0.0,0.514887164682
r7,0.0,0.0,0.453302161614
r8,0.4876660289621736,0.06756472598,0.853757621785
