kn
0.16
deviations
param,inde dev,comp dev
C(t=0),0.109022466276,2.68486094798e-08
N(t=0),0.34366558383,6.79695808303e-07
kn,nan,1.85346866355e-06
r (MAD),1.09698773887,3.27421760703e-06
params
param,true,inde est,comp est
C(t=0),0.01,0.119022466276,0.00999997315139
N(t=0),1.0,1.34366558383,1.0000006797
kn,0.16,nan,0.159998146531
r0,1.83650619152,0.577603186125,1.83650755696
r1,1.44326695023,0.384239125849,1.44326561722
r2,0.894586432248,0.108782378882,0.894585305204
r3,0.295516274602,0.0,0.295516616478
r4,0.774080144054,0.0599471023873,0.774076559278
r5,1.97811607323,0.668903609708,1.9781217675
r6,1.94800363458,0.530453881435,1.94799588475
r7,2.37975918571,0.766507894897,2.379764542
r8,1.61490654155,0.195414598615,1.61490945698
