kn
0.2
deviations
param,inde dev,comp dev
C(t=0),0.0098150643338,7.16945873312e-08
N(t=0),0.424235880544,1.2881362399e-07
kn,nan,1.79120555416e-07
r (MAD),0.541002126835,2.06832880356e-06
params
param,true,inde est,comp est
C(t=0),0.01,0.000184935666198,0.00999992830541
N(t=0),1.0,1.42423588054,1.00000012881
kn,0.2,nan,0.199999820879
r0,1.83650619152,1.20300612383,1.83650845595
r1,1.44326695023,0.997732900335,1.44326884557
r2,0.894586432248,0.653311521558,0.894587920002
r3,0.295516274602,0.496567202959,0.295518449943
r4,0.774080144054,0.5792999754,0.774081868242
r5,1.97811607323,1.29130786406,1.97811862307
r6,1.94800363458,1.16808330577,1.94800629864
r7,2.37975918571,1.3614276144,2.37976164951
r8,1.61490654155,0.947087634633,1.61490793178
